Address: 0x0001d2ee, Set: 0x2E, Miss, Tag: 0x0001D
Address: 0x000fe224, Set: 0x22, Hit, Tag: 0x000FE
Address: 0x000a92bd, Set: 0x2B, Hit, Tag: 0x000A9
Address: 0x000aa08e, Set: 0x08, Hit, Tag: 0x000AA
Address: 0x000a2b23, Set: 0xB2, Hit, Tag: 0x000A2
Address: 0x000f6788, Set: 0x78, Hit, Tag: 0x000F6
Address: 0x000f426f, Set: 0x26, Hit, Tag: 0x000F4
Address: 0x000155bb, Set: 0x5B, Hit, Tag: 0x00015
Address: 0x000c0b78, Set: 0xB7, Hit, Tag: 0x000C0
Address: 0x000e5f93, Set: 0xF9, Hit, Tag: 0x000E5
Address: 0x0000c7e9, Set: 0x7E, Hit, Tag: 0x0000C
Address: 0x00013cb6, Set: 0xCB, Hit, Tag: 0x00013
Address: 0x0001b514, Set: 0x51, Hit, Tag: 0x0001B
Address: 0x000a84af, Set: 0x4A, Hit, Tag: 0x000A8
Address: 0x00012d26, Set: 0xD2, Hit, Tag: 0x00012
Address: 0x0000b6df, Set: 0x6D, Hit, Tag: 0x0000B
Address: 0x000d777c, Set: 0x77, Hit, Tag: 0x000D7
Address: 0x000b7b0f, Set: 0xB0, Hit, Tag: 0x000B7
Address: 0x000924fe, Set: 0x4F, Hit, Tag: 0x00092
Address: 0x000fda8e, Set: 0xA8, Hit, Tag: 0x000FD
Address: 0x0009d48e, Set: 0x48, Miss, Tag: 0x0009D
Address: 0x000cd6ba, Set: 0x6B, Hit, Tag: 0x000CD
Address: 0x00008fd6, Set: 0xFD, Hit, Tag: 0x00008
Address: 0x000d8182, Set: 0x18, Hit, Tag: 0x000D8
Address: 0x000131f4, Set: 0x1F, Hit, Tag: 0x00013
Address: 0x000165b8, Set: 0x5B, Hit, Tag: 0x00016
Address: 0x0000b321, Set: 0x32, Hit, Tag: 0x0000B
Address: 0x000fd95e, Set: 0x95, Hit, Tag: 0x000FD
Address: 0x0009c893, Set: 0x89, Hit, Tag: 0x0009C
Address: 0x00099c1c, Set: 0xC1, Hit, Tag: 0x00099
Address: 0x000e4964, Set: 0x96, Hit, Tag: 0x000E4
Address: 0x000e4bf2, Set: 0xBF, Hit, Tag: 0x000E4
Address: 0x00089dad, Set: 0xDA, Hit, Tag: 0x00089
Address: 0x0001fd8f, Set: 0xD8, Hit, Tag: 0x0001F
Address: 0x000f5953, Set: 0x95, Hit, Tag: 0x000F5
Address: 0x0000dbdc, Set: 0xBD, Hit, Tag: 0x0000D
Address: 0x0000acde, Set: 0xCD, Hit, Tag: 0x0000A
Address: 0x000a3de0, Set: 0xDE, Hit, Tag: 0x000A3
Address: 0x000fccc7, Set: 0xCC, Hit, Tag: 0x000FC
Address: 0x000131f6, Set: 0x1F, Hit, Tag: 0x00013
Address: 0x000a95c9, Set: 0x5C, Miss, Tag: 0x000A9
Address: 0x0001eec0, Set: 0xEC, Hit, Tag: 0x0001E
Address: 0x000b27da, Set: 0x7D, Hit, Tag: 0x000B2
Address: 0x00091856, Set: 0x85, Hit, Tag: 0x00091
Address: 0x0000d61a, Set: 0x61, Hit, Tag: 0x0000D
Address: 0x00019fdc, Set: 0xFD, Hit, Tag: 0x00019
Address: 0x000b9e84, Set: 0xE8, Hit, Tag: 0x000B9
Address: 0x000182d7, Set: 0x2D, Hit, Tag: 0x00018
Address: 0x0000ddab, Set: 0xDA, Hit, Tag: 0x0000D
Address: 0x0001df3a, Set: 0xF3, Hit, Tag: 0x0001D
Address: 0x0009afd2, Set: 0xFD, Hit, Tag: 0x0009A
Address: 0x0008de2e, Set: 0xE2, Hit, Tag: 0x0008D
Address: 0x000ec11f, Set: 0x11, Hit, Tag: 0x000EC
Address: 0x0000acde, Set: 0xCD, Hit, Tag: 0x0000A
Address: 0x000ac168, Set: 0x16, Hit, Tag: 0x000AC
Address: 0x000110ff, Set: 0x0F, Hit, Tag: 0x00011
Address: 0x000cd0c3, Set: 0x0C, Hit, Tag: 0x000CD
Address: 0x000ecbc5, Set: 0xBC, Hit, Tag: 0x000EC
Address: 0x0000c4e1, Set: 0x4E, Miss, Tag: 0x0000C
Address: 0x000bcf10, Set: 0xF1, Hit, Tag: 0x000BC
Address: 0x00016b81, Set: 0xB8, Hit, Tag: 0x00016
Address: 0x000bea57, Set: 0xA5, Hit, Tag: 0x000BE
Address: 0x0009e79e, Set: 0x79, Hit, Tag: 0x0009E
Address: 0x000ccca4, Set: 0xCA, Hit, Tag: 0x000CC
Address: 0x0001eb43, Set: 0xB4, Miss, Tag: 0x0001E
Address: 0x000a9ee2, Set: 0xEE, Hit, Tag: 0x000A9
Address: 0x0001d432, Set: 0x43, Hit, Tag: 0x0001D
Address: 0x0000b54e, Set: 0x54, Hit, Tag: 0x0000B
Address: 0x00012316, Set: 0x31, Hit, Tag: 0x00012
Address: 0x000c7227, Set: 0x22, Hit, Tag: 0x000C7
Address: 0x00009ac8, Set: 0xAC, Miss, Tag: 0x00009
Address: 0x000bdadb, Set: 0xAD, Hit, Tag: 0x000BD
Address: 0x0000ed05, Set: 0xD0, Hit, Tag: 0x0000E
Address: 0x000db202, Set: 0x20, Hit, Tag: 0x000DB
Address: 0x00093cc0, Set: 0xCC, Hit, Tag: 0x00093
Address: 0x00092399, Set: 0x39, Hit, Tag: 0x00092
Address: 0x00011f16, Set: 0xF1, Hit, Tag: 0x00011
Address: 0x0001da34, Set: 0xA3, Hit, Tag: 0x0001D
Address: 0x00090774, Set: 0x77, Hit, Tag: 0x00090
Address: 0x000b8625, Set: 0x62, Miss, Tag: 0x000B8
Address: 0x000e4f45, Set: 0xF4, Hit, Tag: 0x000E4
Address: 0x000e5e46, Set: 0xE4, Hit, Tag: 0x000E5
Address: 0x0009c089, Set: 0x08, Hit, Tag: 0x0009C
Address: 0x00009bef, Set: 0xBE, Hit, Tag: 0x00009
Address: 0x000092b9, Set: 0x2B, Hit, Tag: 0x00009
Address: 0x000a0ac8, Set: 0xAC, Hit, Tag: 0x000A0
Address: 0x000f6f75, Set: 0xF7, Hit, Tag: 0x000F6
Address: 0x000fcb4a, Set: 0xB4, Hit, Tag: 0x000FC
Address: 0x000b7c22, Set: 0xC2, Hit, Tag: 0x000B7
Address: 0x000abe31, Set: 0xE3, Hit, Tag: 0x000AB
Address: 0x0001c6b6, Set: 0x6B, Hit, Tag: 0x0001C
Address: 0x000c671c, Set: 0x71, Hit, Tag: 0x000C6
Address: 0x000c89b8, Set: 0x9B, Hit, Tag: 0x000C8
Address: 0x0001bf05, Set: 0xF0, Hit, Tag: 0x0001B
Address: 0x000a134d, Set: 0x34, Hit, Tag: 0x000A1
Address: 0x000ef249, Set: 0x24, Hit, Tag: 0x000EF
Address: 0x0001dac7, Set: 0xAC, Hit, Tag: 0x0001D
Address: 0x000b0954, Set: 0x95, Hit, Tag: 0x000B0
Address: 0x000cda23, Set: 0xA2, Hit, Tag: 0x000CD
Address: 0x000f75ab, Set: 0x5A, Hit, Tag: 0x000F7
Address: 0x000acd2a, Set: 0xD2, Hit, Tag: 0x000AC
Address: 0x00090774, Set: 0x77, Hit, Tag: 0x00090
Address: 0x0001d8fd, Set: 0x8F, Hit, Tag: 0x0001D
Address: 0x000a06ac, Set: 0x6A, Hit, Tag: 0x000A0
Address: 0x0000fcc0, Set: 0xCC, Hit, Tag: 0x0000F
Address: 0x00011fdb, Set: 0xFD, Hit, Tag: 0x00011
Address: 0x000083e5, Set: 0x3E, Hit, Tag: 0x00008
Address: 0x00009ac8, Set: 0xAC, Hit, Tag: 0x00009
Address: 0x0000ba72, Set: 0xA7, Hit, Tag: 0x0000B
Address: 0x000b1f59, Set: 0xF5, Hit, Tag: 0x000B1
Address: 0x0000b0cd, Set: 0x0C, Hit, Tag: 0x0000B
Address: 0x000c6816, Set: 0x81, Hit, Tag: 0x000C6
Address: 0x000146ed, Set: 0x6E, Miss, Tag: 0x00014
Address: 0x000905dc, Set: 0x5D, Hit, Tag: 0x00090
Address: 0x0000f23b, Set: 0x23, Hit, Tag: 0x0000F
Address: 0x0008841e, Set: 0x41, Hit, Tag: 0x00088
Address: 0x00012916, Set: 0x91, Hit, Tag: 0x00012
Address: 0x000ee3a5, Set: 0x3A, Hit, Tag: 0x000EE
Address: 0x000ec8d1, Set: 0x8D, Hit, Tag: 0x000EC
Address: 0x0001e12c, Set: 0x12, Hit, Tag: 0x0001E
Address: 0x000a7fde, Set: 0xFD, Hit, Tag: 0x000A7
Address: 0x0001f5dd, Set: 0x5D, Hit, Tag: 0x0001F
Address: 0x000c7d5e, Set: 0xD5, Hit, Tag: 0x000C7
Address: 0x000136e4, Set: 0x6E, Hit, Tag: 0x00013
Address: 0x000fb295, Set: 0x29, Hit, Tag: 0x000FB
Address: 0x0000cf51, Set: 0xF5, Hit, Tag: 0x0000C
Address: 0x0001da34, Set: 0xA3, Hit, Tag: 0x0001D
Address: 0x0000ae64, Set: 0xE6, Miss, Tag: 0x0000A
Address: 0x00095ca7, Set: 0xCA, Hit, Tag: 0x00095
Address: 0x000a2b23, Set: 0xB2, Hit, Tag: 0x000A2
Address: 0x0001e150, Set: 0x15, Hit, Tag: 0x0001E
Address: 0x000c8e01, Set: 0xE0, Hit, Tag: 0x000C8
Address: 0x000eb2d1, Set: 0x2D, Hit, Tag: 0x000EB
Address: 0x00099853, Set: 0x85, Hit, Tag: 0x00099
Address: 0x0001f154, Set: 0x15, Miss, Tag: 0x0001F
Address: 0x000111ec, Set: 0x1E, Hit, Tag: 0x00011
Address: 0x00013ea3, Set: 0xEA, Hit, Tag: 0x00013
Address: 0x000cca65, Set: 0xA6, Hit, Tag: 0x000CC
Address: 0x0001831b, Set: 0x31, Hit, Tag: 0x00018
Address: 0x000b33d4, Set: 0x3D, Hit, Tag: 0x000B3
Address: 0x0000d5cb, Set: 0x5C, Hit, Tag: 0x0000D
Address: 0x0000e341, Set: 0x34, Hit, Tag: 0x0000E
Address: 0x000c1434, Set: 0x43, Hit, Tag: 0x000C1
Address: 0x00012561, Set: 0x56, Hit, Tag: 0x00012
Address: 0x0000ca47, Set: 0xA4, Hit, Tag: 0x0000C
Address: 0x000a8a33, Set: 0xA3, Miss, Tag: 0x000A8
Address: 0x0001176f, Set: 0x76, Hit, Tag: 0x00011
Address: 0x0001bd9c, Set: 0xD9, Hit, Tag: 0x0001B
Address: 0x0001f154, Set: 0x15, Hit, Tag: 0x0001F
Address: 0x000b0954, Set: 0x95, Hit, Tag: 0x000B0
Address: 0x00087a89, Set: 0xA8, Hit, Tag: 0x00087
Address: 0x000fb797, Set: 0x79, Hit, Tag: 0x000FB
Address: 0x0008a271, Set: 0x27, Miss, Tag: 0x0008A
Address: 0x00019e93, Set: 0xE9, Hit, Tag: 0x00019
Address: 0x00091102, Set: 0x10, Hit, Tag: 0x00091
Address: 0x000a91ae, Set: 0x1A, Hit, Tag: 0x000A9
Address: 0x0008e52b, Set: 0x52, Hit, Tag: 0x0008E
Address: 0x0001f003, Set: 0x00, Hit, Tag: 0x0001F
Address: 0x000b93c8, Set: 0x3C, Hit, Tag: 0x000B9
Address: 0x0009dd76, Set: 0xD7, Hit, Tag: 0x0009D
Address: 0x000b7ecb, Set: 0xEC, Hit, Tag: 0x000B7
Address: 0x00013f6b, Set: 0xF6, Miss, Tag: 0x00013
Address: 0x0001133f, Set: 0x33, Hit, Tag: 0x00011
Address: 0x0001e12c, Set: 0x12, Hit, Tag: 0x0001E
Address: 0x00014dc3, Set: 0xDC, Hit, Tag: 0x00014
Address: 0x0000b0cd, Set: 0x0C, Hit, Tag: 0x0000B
Address: 0x00009bc0, Set: 0xBC, Hit, Tag: 0x00009
Address: 0x00093548, Set: 0x54, Hit, Tag: 0x00093
Address: 0x0001a6a9, Set: 0x6A, Hit, Tag: 0x0001A
Address: 0x00008ab5, Set: 0xAB, Hit, Tag: 0x00008
Address: 0x00015701, Set: 0x70, Hit, Tag: 0x00015
Address: 0x0001358f, Set: 0x58, Hit, Tag: 0x00013
Address: 0x00018793, Set: 0x79, Hit, Tag: 0x00018
Address: 0x00014fa5, Set: 0xFA, Hit, Tag: 0x00014
Address: 0x000c0ed1, Set: 0xED, Hit, Tag: 0x000C0
Address: 0x00008429, Set: 0x42, Hit, Tag: 0x00008
Address: 0x000a8a33, Set: 0xA3, Hit, Tag: 0x000A8
Address: 0x000b5b50, Set: 0xB5, Hit, Tag: 0x000B5
Address: 0x000b9f3c, Set: 0xF3, Hit, Tag: 0x000B9
Address: 0x0000d728, Set: 0x72, Hit, Tag: 0x0000D
Address: 0x000a95c9, Set: 0x5C, Hit, Tag: 0x000A9
Address: 0x00012032, Set: 0x03, Hit, Tag: 0x00012
Address: 0x00013d0c, Set: 0xD0, Hit, Tag: 0x00013
Address: 0x00011a98, Set: 0xA9, Hit, Tag: 0x00011
Address: 0x000b7468, Set: 0x46, Hit, Tag: 0x000B7
Address: 0x000e1133, Set: 0x13, Hit, Tag: 0x000E1
Address: 0x00090308, Set: 0x30, Hit, Tag: 0x00090
Address: 0x0000ae64, Set: 0xE6, Hit, Tag: 0x0000A
Address: 0x0001f154, Set: 0x15, Hit, Tag: 0x0001F
Address: 0x000a3052, Set: 0x05, Hit, Tag: 0x000A3
Address: 0x0001607f, Set: 0x07, Hit, Tag: 0x00016
Address: 0x000154d9, Set: 0x4D, Hit, Tag: 0x00015
Address: 0x000b55b1, Set: 0x5B, Hit, Tag: 0x000B5
Address: 0x000d9f96, Set: 0xF9, Hit, Tag: 0x000D9
Address: 0x000089fd, Set: 0x9F, Hit, Tag: 0x00008
Address: 0x0000f2a5, Set: 0x2A, Hit, Tag: 0x0000F
Address: 0x000a0020, Set: 0x02, Hit, Tag: 0x000A0
Address: 0x0001703f, Set: 0x03, Hit, Tag: 0x00017
Address: 0x0001a705, Set: 0x70, Hit, Tag: 0x0001A
Address: 0x000a922e, Set: 0x22, Hit, Tag: 0x000A9
Address: 0x00009e18, Set: 0xE1, Hit, Tag: 0x00009
Address: 0x0001f22b, Set: 0x22, Hit, Tag: 0x0001F
Address: 0x0000b90f, Set: 0x90, Hit, Tag: 0x0000B
Address: 0x000f72be, Set: 0x2B, Hit, Tag: 0x000F7
Address: 0x0009efc3, Set: 0xFC, Hit, Tag: 0x0009E
Address: 0x0001a705, Set: 0x70, Hit, Tag: 0x0001A
Address: 0x000df355, Set: 0x35, Hit, Tag: 0x000DF
Address: 0x00015fbf, Set: 0xFB, Hit, Tag: 0x00015
Address: 0x000f7516, Set: 0x51, Hit, Tag: 0x000F7
Address: 0x000f14ba, Set: 0x4B, Hit, Tag: 0x000F1
Address: 0x000a4c7d, Set: 0xC7, Hit, Tag: 0x000A4
Address: 0x00099c1c, Set: 0xC1, Hit, Tag: 0x00099
Address: 0x000c70d5, Set: 0x0D, Hit, Tag: 0x000C7
Address: 0x000904a7, Set: 0x4A, Hit, Tag: 0x00090
Address: 0x000b9bf8, Set: 0xBF, Hit, Tag: 0x000B9
Address: 0x000b1870, Set: 0x87, Hit, Tag: 0x000B1
Address: 0x000b4080, Set: 0x08, Hit, Tag: 0x000B4
Address: 0x0000ecbf, Set: 0xCB, Hit, Tag: 0x0000E
Address: 0x0001049a, Set: 0x49, Hit, Tag: 0x00010
Address: 0x00099853, Set: 0x85, Hit, Tag: 0x00099
Address: 0x000a81b7, Set: 0x1B, Miss, Tag: 0x000A8
Address: 0x000abee4, Set: 0xEE, Hit, Tag: 0x000AB
Address: 0x00012378, Set: 0x37, Hit, Tag: 0x00012
Address: 0x0001292b, Set: 0x92, Hit, Tag: 0x00012
Address: 0x000195f1, Set: 0x5F, Hit, Tag: 0x00019
Address: 0x000bbc17, Set: 0xC1, Hit, Tag: 0x000BB
Address: 0x000a81b7, Set: 0x1B, Hit, Tag: 0x000A8
Address: 0x000d00cb, Set: 0x0C, Hit, Tag: 0x000D0
Address: 0x000b8625, Set: 0x62, Hit, Tag: 0x000B8
Address: 0x000f6f75, Set: 0xF7, Hit, Tag: 0x000F6
Address: 0x0000aa2c, Set: 0xA2, Hit, Tag: 0x0000A
Address: 0x0000ecd6, Set: 0xCD, Hit, Tag: 0x0000E
Address: 0x000e161a, Set: 0x61, Hit, Tag: 0x000E1
Address: 0x0000fcdc, Set: 0xCD, Hit, Tag: 0x0000F
Address: 0x0001e456, Set: 0x45, Hit, Tag: 0x0001E
Address: 0x000125fc, Set: 0x5F, Hit, Tag: 0x00012
Address: 0x000e939a, Set: 0x39, Miss, Tag: 0x000E9
Address: 0x000b9f3c, Set: 0xF3, Hit, Tag: 0x000B9
Address: 0x000158af, Set: 0x8A, Miss, Tag: 0x00015
Address: 0x0000e34b, Set: 0x34, Hit, Tag: 0x0000E
Address: 0x000c5af8, Set: 0xAF, Hit, Tag: 0x000C5
Address: 0x0001efbe, Set: 0xFB, Hit, Tag: 0x0001E
Address: 0x000dffbe, Set: 0xFB, Hit, Tag: 0x000DF
Address: 0x000be734, Set: 0x73, Hit, Tag: 0x000BE
Address: 0x0000969f, Set: 0x69, Hit, Tag: 0x00009
Address: 0x000e331a, Set: 0x31, Hit, Tag: 0x000E3
Address: 0x0001e150, Set: 0x15, Hit, Tag: 0x0001E
Address: 0x00092d9e, Set: 0xD9, Miss, Tag: 0x00092
Address: 0x000dd179, Set: 0x17, Hit, Tag: 0x000DD
Address: 0x00013044, Set: 0x04, Miss, Tag: 0x00013
Address: 0x0000ae64, Set: 0xE6, Hit, Tag: 0x0000A
Address: 0x0001825f, Set: 0x25, Hit, Tag: 0x00018
Address: 0x00016ef8, Set: 0xEF, Hit, Tag: 0x00016
Address: 0x000ca872, Set: 0x87, Hit, Tag: 0x000CA
Address: 0x0009ee8b, Set: 0xE8, Hit, Tag: 0x0009E
Address: 0x000ff434, Set: 0x43, Hit, Tag: 0x000FF
Address: 0x0009efc3, Set: 0xFC, Hit, Tag: 0x0009E
Address: 0x0000a864, Set: 0x86, Hit, Tag: 0x0000A
Address: 0x00013a95, Set: 0xA9, Hit, Tag: 0x00013
Address: 0x000adea9, Set: 0xEA, Hit, Tag: 0x000AD
Address: 0x0000a2f0, Set: 0x2F, Hit, Tag: 0x0000A
Address: 0x000edec1, Set: 0xEC, Hit, Tag: 0x000ED
Address: 0x0000e63e, Set: 0x63, Hit, Tag: 0x0000E
Address: 0x0001d648, Set: 0x64, Hit, Tag: 0x0001D
Address: 0x00017836, Set: 0x83, Miss, Tag: 0x00017
Address: 0x0001e98e, Set: 0x98, Hit, Tag: 0x0001E
Address: 0x0000e254, Set: 0x25, Hit, Tag: 0x0000E
Address: 0x000d6f25, Set: 0xF2, Hit, Tag: 0x000D6
Address: 0x00016a8d, Set: 0xA8, Hit, Tag: 0x00016
Address: 0x00009272, Set: 0x27, Hit, Tag: 0x00009
Address: 0x000b18f9, Set: 0x8F, Hit, Tag: 0x000B1
Address: 0x000110ff, Set: 0x0F, Hit, Tag: 0x00011
Address: 0x00094ece, Set: 0xEC, Hit, Tag: 0x00094
Address: 0x0001e3ad, Set: 0x3A, Hit, Tag: 0x0001E
Address: 0x000ab0b9, Set: 0x0B, Hit, Tag: 0x000AB
Address: 0x000ec2d5, Set: 0x2D, Hit, Tag: 0x000EC
Address: 0x000b9bf8, Set: 0xBF, Hit, Tag: 0x000B9
Address: 0x00017f2d, Set: 0xF2, Miss, Tag: 0x00017
Address: 0x000f6788, Set: 0x78, Hit, Tag: 0x000F6
Address: 0x0000adf3, Set: 0xDF, Hit, Tag: 0x0000A
Address: 0x00015701, Set: 0x70, Hit, Tag: 0x00015
Address: 0x000abeb1, Set: 0xEB, Hit, Tag: 0x000AB
Address: 0x00013cb6, Set: 0xCB, Hit, Tag: 0x00013
Address: 0x0000d61a, Set: 0x61, Hit, Tag: 0x0000D
Address: 0x000c9287, Set: 0x28, Hit, Tag: 0x000C9
Address: 0x0001d648, Set: 0x64, Hit, Tag: 0x0001D
Address: 0x00009d32, Set: 0xD3, Hit, Tag: 0x00009
Address: 0x00083632, Set: 0x63, Hit, Tag: 0x00083
Address: 0x00090e22, Set: 0xE2, Hit, Tag: 0x00090
Address: 0x000194cd, Set: 0x4C, Hit, Tag: 0x00019
Address: 0x0001c69b, Set: 0x69, Hit, Tag: 0x0001C
Address: 0x00010116, Set: 0x11, Hit, Tag: 0x00010
Address: 0x00095889, Set: 0x88, Hit, Tag: 0x00095
Address: 0x0001a035, Set: 0x03, Hit, Tag: 0x0001A
Address: 0x00010ff9, Set: 0xFF, Hit, Tag: 0x00010
Address: 0x00011d37, Set: 0xD3, Hit, Tag: 0x00011
Address: 0x000d4e34, Set: 0xE3, Hit, Tag: 0x000D4
Address: 0x000faaa9, Set: 0xAA, Hit, Tag: 0x000FA
Address: 0x0000e159, Set: 0x15, Hit, Tag: 0x0000E
Address: 0x00016a8d, Set: 0xA8, Hit, Tag: 0x00016
Address: 0x000b71a3, Set: 0x1A, Miss, Tag: 0x000B7
Address: 0x000b5e74, Set: 0xE7, Hit, Tag: 0x000B5
Address: 0x00013044, Set: 0x04, Hit, Tag: 0x00013
Address: 0x000194cd, Set: 0x4C, Hit, Tag: 0x00019
Address: 0x000f069b, Set: 0x69, Hit, Tag: 0x000F0
Address: 0x0008fa3c, Set: 0xA3, Hit, Tag: 0x0008F
Address: 0x0000b755, Set: 0x75, Hit, Tag: 0x0000B
Address: 0x0001e557, Set: 0x55, Hit, Tag: 0x0001E
Address: 0x0000b51a, Set: 0x51, Hit, Tag: 0x0000B
Address: 0x00017da1, Set: 0xDA, Hit, Tag: 0x00017
Address: 0x0001e39c, Set: 0x39, Hit, Tag: 0x0001E
Address: 0x000a922e, Set: 0x22, Hit, Tag: 0x000A9
Address: 0x000b505f, Set: 0x05, Hit, Tag: 0x000B5
Address: 0x000d4e34, Set: 0xE3, Hit, Tag: 0x000D4
Address: 0x000f5858, Set: 0x85, Hit, Tag: 0x000F5
Address: 0x0001b060, Set: 0x06, Hit, Tag: 0x0001B
Address: 0x000b8989, Set: 0x98, Hit, Tag: 0x000B8
Address: 0x0000be45, Set: 0xE4, Hit, Tag: 0x0000B
Address: 0x000c2340, Set: 0x34, Hit, Tag: 0x000C2
Address: 0x0001f774, Set: 0x77, Hit, Tag: 0x0001F
Address: 0x00015701, Set: 0x70, Hit, Tag: 0x00015
Address: 0x0008f374, Set: 0x37, Hit, Tag: 0x0008F
Address: 0x000d1b36, Set: 0xB3, Miss, Tag: 0x000D1
Address: 0x00019855, Set: 0x85, Hit, Tag: 0x00019
Address: 0x000ffa1a, Set: 0xA1, Hit, Tag: 0x000FF
Address: 0x0000eac1, Set: 0xAC, Hit, Tag: 0x0000E
Address: 0x0000cfa6, Set: 0xFA, Hit, Tag: 0x0000C
Address: 0x000c3c7e, Set: 0xC7, Hit, Tag: 0x000C3
Address: 0x0000a26f, Set: 0x26, Hit, Tag: 0x0000A
Address: 0x0001b629, Set: 0x62, Hit, Tag: 0x0001B
Address: 0x00016285, Set: 0x28, Hit, Tag: 0x00016
Address: 0x0001f21b, Set: 0x21, Hit, Tag: 0x0001F
Address: 0x000ab73a, Set: 0x73, Hit, Tag: 0x000AB
Address: 0x000e5496, Set: 0x49, Hit, Tag: 0x000E5
Address: 0x0000c083, Set: 0x08, Hit, Tag: 0x0000C
Address: 0x00019d55, Set: 0xD5, Hit, Tag: 0x00019
Address: 0x00019fbe, Set: 0xFB, Hit, Tag: 0x00019
Address: 0x00011c30, Set: 0xC3, Hit, Tag: 0x00011
Address: 0x000d1e75, Set: 0xE7, Hit, Tag: 0x000D1
Address: 0x000fb11c, Set: 0x11, Hit, Tag: 0x000FB
Address: 0x00009bc0, Set: 0xBC, Hit, Tag: 0x00009
Address: 0x000e282c, Set: 0x82, Hit, Tag: 0x000E2
Address: 0x0001063e, Set: 0x63, Hit, Tag: 0x00010
Address: 0x0001607f, Set: 0x07, Hit, Tag: 0x00016
Address: 0x000f69d1, Set: 0x9D, Hit, Tag: 0x000F6
Address: 0x00008a28, Set: 0xA2, Hit, Tag: 0x00008
Address: 0x000d1b36, Set: 0xB3, Hit, Tag: 0x000D1
Address: 0x000a84af, Set: 0x4A, Hit, Tag: 0x000A8
Address: 0x000e1bdf, Set: 0xBD, Hit, Tag: 0x000E1
Address: 0x0001e019, Set: 0x01, Hit, Tag: 0x0001E
Address: 0x000b27da, Set: 0x7D, Hit, Tag: 0x000B2
Address: 0x0009bbd1, Set: 0xBD, Hit, Tag: 0x0009B
Address: 0x000ce744, Set: 0x74, Hit, Tag: 0x000CE
Address: 0x0000e1f5, Set: 0x1F, Hit, Tag: 0x0000E
Address: 0x00010ba1, Set: 0xBA, Hit, Tag: 0x00010
Address: 0x0001f154, Set: 0x15, Hit, Tag: 0x0001F
Address: 0x000a6db5, Set: 0xDB, Hit, Tag: 0x000A6
Address: 0x00010ba1, Set: 0xBA, Hit, Tag: 0x00010
Address: 0x000158af, Set: 0x8A, Hit, Tag: 0x00015
Address: 0x000abeb1, Set: 0xEB, Hit, Tag: 0x000AB
Address: 0x0000e9ad, Set: 0x9A, Hit, Tag: 0x0000E
Address: 0x000b785b, Set: 0x85, Hit, Tag: 0x000B7
Address: 0x000f34c6, Set: 0x4C, Hit, Tag: 0x000F3
Address: 0x0000bd85, Set: 0xD8, Hit, Tag: 0x0000B
Address: 0x000d04ea, Set: 0x4E, Hit, Tag: 0x000D0
Address: 0x000c6536, Set: 0x53, Hit, Tag: 0x000C6
Address: 0x00011958, Set: 0x95, Hit, Tag: 0x00011
Address: 0x0000df00, Set: 0xF0, Miss, Tag: 0x0000D
Address: 0x0001852c, Set: 0x52, Hit, Tag: 0x00018
Address: 0x000a95c9, Set: 0x5C, Hit, Tag: 0x000A9
Address: 0x0000caf7, Set: 0xAF, Hit, Tag: 0x0000C
Address: 0x00009abf, Set: 0xAB, Hit, Tag: 0x00009
Address: 0x000f61d2, Set: 0x1D, Hit, Tag: 0x000F6
Address: 0x00090aba, Set: 0xAB, Hit, Tag: 0x00090
Address: 0x000a4c7d, Set: 0xC7, Hit, Tag: 0x000A4
Address: 0x000c1434, Set: 0x43, Hit, Tag: 0x000C1
Address: 0x000e5c3d, Set: 0xC3, Hit, Tag: 0x000E5
Address: 0x00013f6b, Set: 0xF6, Hit, Tag: 0x00013
Address: 0x0000858c, Set: 0x58, Hit, Tag: 0x00008
Address: 0x000ac352, Set: 0x35, Hit, Tag: 0x000AC
Address: 0x00014c4f, Set: 0xC4, Hit, Tag: 0x00014
Address: 0x000e9e84, Set: 0xE8, Hit, Tag: 0x000E9
Address: 0x0000970d, Set: 0x70, Hit, Tag: 0x00009
Address: 0x00089dad, Set: 0xDA, Hit, Tag: 0x00089
Address: 0x0001545e, Set: 0x45, Hit, Tag: 0x00015
Address: 0x00010526, Set: 0x52, Hit, Tag: 0x00010
Address: 0x0001ae77, Set: 0xE7, Hit, Tag: 0x0001A
Address: 0x000ba537, Set: 0x53, Hit, Tag: 0x000BA
Address: 0x00012192, Set: 0x19, Hit, Tag: 0x00012
Address: 0x0001e98e, Set: 0x98, Hit, Tag: 0x0001E
Address: 0x000b366e, Set: 0x66, Hit, Tag: 0x000B3
Address: 0x00014969, Set: 0x96, Hit, Tag: 0x00014
Address: 0x000116ed, Set: 0x6E, Hit, Tag: 0x00011
Address: 0x000b2d98, Set: 0xD9, Hit, Tag: 0x000B2
Address: 0x0001e035, Set: 0x03, Hit, Tag: 0x0001E
Address: 0x0000fed0, Set: 0xED, Hit, Tag: 0x0000F
Address: 0x0000fe5f, Set: 0xE5, Hit, Tag: 0x0000F
Address: 0x000a972a, Set: 0x72, Hit, Tag: 0x000A9
Address: 0x000aa08e, Set: 0x08, Hit, Tag: 0x000AA
Address: 0x000a06ac, Set: 0x6A, Hit, Tag: 0x000A0
Address: 0x000b8625, Set: 0x62, Hit, Tag: 0x000B8
Address: 0x000b785b, Set: 0x85, Hit, Tag: 0x000B7
